date,ticker,event_ticker,bucket,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2023-05-11,HIGHAUS--23MAY11-T84,HIGHAUS-23MAY11,Below 84F,84.0,,84.0,below,less,0.34,0,89.06,no,0,213,0.0,0.01
2023-05-11,HIGHAUS--23MAY11-B84.5,HIGHAUS-23MAY11,84-86F,84.0,84.0,86.0,between,between,0.0,0,89.06,no,0,0,0.0,0.01
2023-05-11,HIGHAUS--23MAY11-B86.5,HIGHAUS-23MAY11,86-88F,86.0,86.0,88.0,between,between,0.0,0,89.06,no,0,0,0.0,0.01
2023-05-11,HIGHAUS--23MAY11-B88.5,HIGHAUS-23MAY11,88-90F,88.0,88.0,90.0,between,between,0.0,1,89.06,yes,100,0,0.97,1.0
2023-05-11,HIGHAUS--23MAY11-B90.5,HIGHAUS-23MAY11,90-92F,90.0,90.0,92.0,between,between,0.05,0,89.06,no,0,30,0.0,0.03
2023-05-11,HIGHAUS--23MAY11-T91,HIGHAUS-23MAY11,Above 91F,91.0,91.0,,above,greater,0.0,0,89.06,no,0,0,0.0,0.14
2023-05-12,HIGHAUS-23MAY12-B85.5,HIGHAUS-23MAY12,85-87F,85.0,85.0,87.0,between,between,0.6,0,87.08000000000001,no,0,2,0.0,0.03
2023-05-12,HIGHAUS-23MAY12-T85,HIGHAUS-23MAY12,Below 85F,85.0,,85.0,below,less,0.15,0,87.08000000000001,no,0,99,0.0,0.01
2023-05-12,HIGHAUS-23MAY12-B87.5,HIGHAUS-23MAY12,87-89F,87.0,87.0,89.0,between,between,0.0,1,87.08000000000001,yes,100,0,0.97,1.0
2023-05-12,HIGHAUS-23MAY12-B89.5,HIGHAUS-23MAY12,89-91F,89.0,89.0,91.0,between,between,0.0,0,87.08000000000001,no,0,0,0.0,0.07
2023-05-12,HIGHAUS-23MAY12-B91.5,HIGHAUS-23MAY12,91-93F,91.0,91.0,93.0,between,between,0.0,0,87.08000000000001,no,0,0,0.0,0.04
2023-05-12,HIGHAUS-23MAY12-T92,HIGHAUS-23MAY12,Above 92F,92.0,92.0,,above,greater,0.0,0,87.08000000000001,no,0,0,0.0,0.01
2023-05-13,HIGHAUS-23MAY13-T76,HIGHAUS-23MAY13,Below 76F,76.0,,76.0,below,less,0.06,0,75.92,no,0,596,0.0,0.02
2023-05-13,HIGHAUS-23MAY13-B76.5,HIGHAUS-23MAY13,76-78F,76.0,76.0,78.0,between,between,0.0,1,75.92,yes,100,0,0.92,1.0
2023-05-13,HIGHAUS-23MAY13-B78.5,HIGHAUS-23MAY13,78-80F,78.0,78.0,80.0,between,between,0.0,0,75.92,no,0,0,0.0,0.97
2023-05-13,HIGHAUS-23MAY13-B80.5,HIGHAUS-23MAY13,80-82F,80.0,80.0,82.0,between,between,0.0,0,75.92,no,0,0,0.0,0.18
2023-05-13,HIGHAUS-23MAY13-B82.5,HIGHAUS-23MAY13,82-84F,82.0,82.0,84.0,between,between,0.0,0,75.92,no,0,0,0.0,0.08
2023-05-13,HIGHAUS-23MAY13-T83,HIGHAUS-23MAY13,Above 83F,83.0,83.0,,above,greater,0.0,0,75.92,no,0,0,0.0,0.04
2023-05-14,HIGHAUS-23MAY14-B75.5,HIGHAUS-23MAY14,75-77F,75.0,75.0,77.0,between,between,0.0,0,84.02,no,0,0,0.0,0.03
2023-05-14,HIGHAUS-23MAY14-T75,HIGHAUS-23MAY14,Below 75F,75.0,,75.0,below,less,0.0,0,84.02,no,0,0,0.0,0.03
2023-05-14,HIGHAUS-23MAY14-B77.5,HIGHAUS-23MAY14,77-79F,77.0,77.0,79.0,between,between,0.18,0,84.02,no,0,16,0.0,0.03
2023-05-14,HIGHAUS-23MAY14-B79.5,HIGHAUS-23MAY14,79-81F,79.0,79.0,81.0,between,between,0.5,0,84.02,no,0,24,0.0,0.03
2023-05-14,HIGHAUS-23MAY14-B81.5,HIGHAUS-23MAY14,81-83F,81.0,81.0,83.0,between,between,0.03,0,84.02,no,0,22,0.0,0.03
2023-05-14,HIGHAUS-23MAY14-T82,HIGHAUS-23MAY14,Above 82F,82.0,82.0,,above,greater,0.17,1,84.02,yes,100,8,0.97,1.0
2023-05-15,HIGHAUS-23MAY15-T79,HIGHAUS-23MAY15,Below 79F,79.0,,79.0,below,less,0.0,0,84.02,no,0,0,0.0,0.01
2023-05-15,HIGHAUS-23MAY15-B79.5,HIGHAUS-23MAY15,79-81F,79.0,79.0,81.0,between,between,0.0,0,84.02,no,0,0,0.0,0.01
2023-05-15,HIGHAUS-23MAY15-B81.5,HIGHAUS-23MAY15,81-83F,81.0,81.0,83.0,between,between,0.58,0,84.02,no,0,4,0.0,0.03
2023-05-15,HIGHAUS-23MAY15-B83.5,HIGHAUS-23MAY15,83-85F,83.0,83.0,85.0,between,between,0.0,1,84.02,yes,100,0,0.91,1.0
2023-05-15,HIGHAUS-23MAY15-B85.5,HIGHAUS-23MAY15,85-87F,85.0,85.0,87.0,between,between,0.5,0,84.02,no,0,25,0.0,0.09
2023-05-15,HIGHAUS-23MAY15-T86,HIGHAUS-23MAY15,Above 86F,86.0,86.0,,above,greater,0.0,0,84.02,no,0,0,0.0,0.06
2023-05-16,HIGHAUS-23MAY16-T78,HIGHAUS-23MAY16,Below 78F,78.0,,78.0,below,less,0.0,0,84.02,no,0,0,0.0,0.01
2023-05-16,HIGHAUS-23MAY16-B78.5,HIGHAUS-23MAY16,78-80F,78.0,78.0,80.0,between,between,0.0,0,84.02,no,0,0,0.0,0.01
2023-05-16,HIGHAUS-23MAY16-B80.5,HIGHAUS-23MAY16,80-82F,80.0,80.0,82.0,between,between,0.01,0,84.02,no,0,65,0.0,0.01
2023-05-16,HIGHAUS-23MAY16-B82.5,HIGHAUS-23MAY16,82-84F,82.0,82.0,84.0,between,between,0.35,0,84.02,no,0,85,0.0,0.03
2023-05-16,HIGHAUS-23MAY16-B84.5,HIGHAUS-23MAY16,84-86F,84.0,84.0,86.0,between,between,0.58,1,84.02,yes,100,15,0.97,1.0
2023-05-16,HIGHAUS-23MAY16-T85,HIGHAUS-23MAY16,Above 85F,85.0,85.0,,above,greater,0.0,0,84.02,no,0,0,0.0,0.03
2023-05-17,HIGHAUS-23MAY17-B83.5,HIGHAUS-23MAY17,83-85F,83.0,83.0,85.0,between,between,0.45,0,87.98,no,0,300,0.0,0.01
2023-05-17,HIGHAUS-23MAY17-T83,HIGHAUS-23MAY17,Below 83F,83.0,,83.0,below,less,0.0,0,87.98,no,0,0,0.0,0.01
2023-05-17,HIGHAUS-23MAY17-B85.5,HIGHAUS-23MAY17,85-87F,85.0,85.0,87.0,between,between,0.15,0,87.98,no,0,189,0.0,0.03
2023-05-17,HIGHAUS-23MAY17-B87.5,HIGHAUS-23MAY17,87-89F,87.0,87.0,89.0,between,between,0.0,1,87.98,yes,100,0,0.97,1.0
2023-05-17,HIGHAUS-23MAY17-B89.5,HIGHAUS-23MAY17,89-91F,89.0,89.0,91.0,between,between,0.01,0,87.98,no,0,4,0.0,0.03
2023-05-17,HIGHAUS-23MAY17-T90,HIGHAUS-23MAY17,Above 90F,90.0,90.0,,above,greater,0.0,0,87.98,no,0,0,0.0,0.01
2023-05-18,HIGHAUS-23MAY18-B85.5,HIGHAUS-23MAY18,85-87F,85.0,85.0,87.0,between,between,0.1,0,89.06,no,0,9,0.0,0.01
2023-05-18,HIGHAUS-23MAY18-T85,HIGHAUS-23MAY18,Below 85F,85.0,,85.0,below,less,0.02,0,89.06,no,0,21,0.0,0.01
2023-05-18,HIGHAUS-23MAY18-B87.5,HIGHAUS-23MAY18,87-89F,87.0,87.0,89.0,between,between,0.14,0,89.06,no,0,208,0.0,0.01
2023-05-18,HIGHAUS-23MAY18-B89.5,HIGHAUS-23MAY18,89-91F,89.0,89.0,91.0,between,between,0.31,1,89.06,yes,100,10,0.97,1.0
2023-05-18,HIGHAUS-23MAY18-B91.5,HIGHAUS-23MAY18,91-93F,91.0,91.0,93.0,between,between,0.06,0,89.06,no,0,31,0.0,0.03
2023-05-18,HIGHAUS-23MAY18-T92,HIGHAUS-23MAY18,Above 92F,92.0,92.0,,above,greater,0.01,0,89.06,no,0,10,0.0,0.01
2023-05-19,HIGHAUS-23MAY19-B87.5,HIGHAUS-23MAY19,87-89F,87.0,87.0,89.0,between,between,0.0,0,89.96000000000001,no,0,0,0.0,0.03
2023-05-19,HIGHAUS-23MAY19-T87,HIGHAUS-23MAY19,Below 87F,87.0,,87.0,below,less,0.04,0,89.96000000000001,no,0,16,0.0,0.01
2023-05-19,HIGHAUS-23MAY19-B89.5,HIGHAUS-23MAY19,89-91F,89.0,89.0,91.0,between,between,0.35,1,89.96000000000001,yes,100,2,0.97,1.0
2023-05-19,HIGHAUS-23MAY19-B91.5,HIGHAUS-23MAY19,91-93F,91.0,91.0,93.0,between,between,0.99,0,89.96000000000001,no,0,1,0.0,0.03
2023-05-19,HIGHAUS-23MAY19-B93.5,HIGHAUS-23MAY19,93-95F,93.0,93.0,95.0,between,between,0.0,0,89.96000000000001,no,0,0,0.0,0.01
2023-05-19,HIGHAUS-23MAY19-T94,HIGHAUS-23MAY19,Above 94F,94.0,94.0,,above,greater,0.12,0,89.96000000000001,no,0,24,0.0,0.01
2023-05-20,HIGHAUS-23MAY20-T79,HIGHAUS-23MAY20,Below 79F,79.0,,79.0,below,less,0.03,0,84.02,no,0,16,0.0,0.08
2023-05-20,HIGHAUS-23MAY20-B79.5,HIGHAUS-23MAY20,79-81F,79.0,79.0,81.0,between,between,0.0,0,84.02,no,0,0,0.0,0.12
2023-05-20,HIGHAUS-23MAY20-B81.5,HIGHAUS-23MAY20,81-83F,81.0,81.0,83.0,between,between,0.69,0,84.02,no,0,134,0.0,0.1
2023-05-20,HIGHAUS-23MAY20-B83.5,HIGHAUS-23MAY20,83-85F,83.0,83.0,85.0,between,between,0.57,1,84.02,yes,100,33,0.86,1.0
2023-05-20,HIGHAUS-23MAY20-B85.5,HIGHAUS-23MAY20,85-87F,85.0,85.0,87.0,between,between,0.02,0,84.02,no,0,18,0.0,0.05
2023-05-20,HIGHAUS-23MAY20-T86,HIGHAUS-23MAY20,Above 86F,86.0,86.0,,above,greater,0.01,0,84.02,no,0,19,0.0,0.03
2023-05-21,HIGHAUS-23MAY21-B74.5,HIGHAUS-23MAY21,74-76F,74.0,74.0,76.0,between,between,0.0,1,74.0,yes,100,0,0.0,0.99
2023-05-21,HIGHAUS-23MAY21-T74,HIGHAUS-23MAY21,Below 74F,74.0,,74.0,below,less,0.01,0,74.0,no,0,16,0.0,0.04
2023-05-21,HIGHAUS-23MAY21-B76.5,HIGHAUS-23MAY21,76-78F,76.0,76.0,78.0,between,between,0.0,0,74.0,no,0,0,0.38,1.0
2023-05-21,HIGHAUS-23MAY21-B78.5,HIGHAUS-23MAY21,78-80F,78.0,78.0,80.0,between,between,0.0,0,74.0,no,0,0,0.0,0.99
2023-05-21,HIGHAUS-23MAY21-B80.5,HIGHAUS-23MAY21,80-82F,80.0,80.0,82.0,between,between,0.0,0,74.0,no,0,0,0.0,0.99
2023-05-21,HIGHAUS-23MAY21-T81,HIGHAUS-23MAY21,Above 81F,81.0,81.0,,above,greater,0.0,0,74.0,no,0,0,0.0,0.2
2023-05-22,HIGHAUS-23MAY22-B83.5,HIGHAUS-23MAY22,83-85F,83.0,83.0,85.0,between,between,0.0,0,84.91999999999999,no,0,0,0.0,1.0
2023-05-22,HIGHAUS-23MAY22-T83,HIGHAUS-23MAY22,Below 83F,83.0,,83.0,below,less,0.03,0,84.91999999999999,no,0,7,0.0,0.01
2023-05-22,HIGHAUS-23MAY22-B85.5,HIGHAUS-23MAY22,85-87F,85.0,85.0,87.0,between,between,0.0,1,84.91999999999999,yes,100,0,0.0,1.0
2023-05-22,HIGHAUS-23MAY22-B87.5,HIGHAUS-23MAY22,87-89F,87.0,87.0,89.0,between,between,0.5,0,84.91999999999999,no,0,5,0.11,0.5
2023-05-22,HIGHAUS-23MAY22-B89.5,HIGHAUS-23MAY22,89-91F,89.0,89.0,91.0,between,between,0.35,0,84.91999999999999,no,0,16,0.0,1.0
2023-05-22,HIGHAUS-23MAY22-T90,HIGHAUS-23MAY22,Above 90F,90.0,90.0,,above,greater,0.0,0,84.91999999999999,no,0,0,0.0,1.0
2023-05-23,HIGHAUS-23MAY23-B85.5,HIGHAUS-23MAY23,85-87F,85.0,85.0,87.0,between,between,0.0,0,89.06,no,0,0,0.0,0.01
2023-05-23,HIGHAUS-23MAY23-T85,HIGHAUS-23MAY23,Below 85F,85.0,,85.0,below,less,0.03,0,89.06,no,0,16,0.0,0.01
2023-05-23,HIGHAUS-23MAY23-B87.5,HIGHAUS-23MAY23,87-89F,87.0,87.0,89.0,between,between,0.02,0,89.06,no,0,196,0.0,0.01
2023-05-23,HIGHAUS-23MAY23-B89.5,HIGHAUS-23MAY23,89-91F,89.0,89.0,91.0,between,between,0.9,1,89.06,yes,100,137,0.97,1.0
2023-05-23,HIGHAUS-23MAY23-B91.5,HIGHAUS-23MAY23,91-93F,91.0,91.0,93.0,between,between,0.01,0,89.06,no,0,576,0.0,0.03
2023-05-23,HIGHAUS-23MAY23-T92,HIGHAUS-23MAY23,Above 92F,92.0,92.0,,above,greater,0.07,0,89.06,no,0,248,0.0,0.03
2023-05-24,HIGHAUS-23MAY24-B84.5,HIGHAUS-23MAY24,84-86F,84.0,84.0,86.0,between,between,0.3,0,82.94,no,0,432,0.0,0.28
2023-05-24,HIGHAUS-23MAY24-T84,HIGHAUS-23MAY24,Below 84F,84.0,,84.0,below,less,0.03,1,82.94,yes,100,16,0.0,0.99
2023-05-24,HIGHAUS-23MAY24-B86.5,HIGHAUS-23MAY24,86-88F,86.0,86.0,88.0,between,between,0.36,0,82.94,no,0,112,0.0,1.0
2023-05-24,HIGHAUS-23MAY24-B88.5,HIGHAUS-23MAY24,88-90F,88.0,88.0,90.0,between,between,0.08,0,82.94,no,0,318,0.0,0.07
2023-05-24,HIGHAUS-23MAY24-B90.5,HIGHAUS-23MAY24,90-92F,90.0,90.0,92.0,between,between,0.09,0,82.94,no,0,120,0.0,0.05
2023-05-24,HIGHAUS-23MAY24-T91,HIGHAUS-23MAY24,Above 91F,91.0,91.0,,above,greater,0.04,0,82.94,no,0,6,0.0,0.03
2023-05-25,HIGHAUS-23MAY25-B83.5,HIGHAUS-23MAY25,83-85F,83.0,83.0,85.0,between,between,0.08,0,84.91999999999999,no,0,153,0.0,0.08
2023-05-25,HIGHAUS-23MAY25-T83,HIGHAUS-23MAY25,Below 83F,83.0,,83.0,below,less,0.01,0,84.91999999999999,no,0,32,0.0,0.01
2023-05-25,HIGHAUS-23MAY25-B85.5,HIGHAUS-23MAY25,85-87F,85.0,85.0,87.0,between,between,0.21,1,84.91999999999999,yes,100,266,0.5,1.0
2023-05-25,HIGHAUS-23MAY25-B87.5,HIGHAUS-23MAY25,87-89F,87.0,87.0,89.0,between,between,0.48,0,84.91999999999999,no,0,84,0.0,0.4
2023-05-25,HIGHAUS-23MAY25-B89.5,HIGHAUS-23MAY25,89-91F,89.0,89.0,91.0,between,between,0.17,0,84.91999999999999,no,0,201,0.0,0.12
2023-05-25,HIGHAUS-23MAY25-T90,HIGHAUS-23MAY25,Above 90F,90.0,90.0,,above,greater,0.07,0,84.91999999999999,no,0,202,0.0,0.06
2023-05-26,HIGHAUS-23MAY26-B85.5,HIGHAUS-23MAY26,85-87F,85.0,85.0,87.0,between,between,0.1,1,86.0,yes,100,226,0.97,1.0
2023-05-26,HIGHAUS-23MAY26-T85,HIGHAUS-23MAY26,Below 85F,85.0,,85.0,below,less,0.09,0,86.0,no,0,14,0.0,0.01
2023-05-26,HIGHAUS-23MAY26-B87.5,HIGHAUS-23MAY26,87-89F,87.0,87.0,89.0,between,between,0.41,0,86.0,no,0,117,0.0,0.03
2023-05-26,HIGHAUS-23MAY26-B89.5,HIGHAUS-23MAY26,89-91F,89.0,89.0,91.0,between,between,0.27,0,86.0,no,0,18,0.0,0.01
2023-05-26,HIGHAUS-23MAY26-B91.5,HIGHAUS-23MAY26,91-93F,91.0,91.0,93.0,between,between,0.08,0,86.0,no,0,305,0.0,0.01
2023-05-26,HIGHAUS-23MAY26-T92,HIGHAUS-23MAY26,Above 92F,92.0,92.0,,above,greater,0.06,0,86.0,no,0,4,0.0,0.01
2023-05-27,HIGHAUS-23MAY27-T84,HIGHAUS-23MAY27,Below 84F,84.0,,84.0,below,less,0.0,0,87.08000000000001,no,0,0,0.0,0.01
2023-05-27,HIGHAUS-23MAY27-B84.5,HIGHAUS-23MAY27,84-86F,84.0,84.0,86.0,between,between,0.11,0,87.08000000000001,no,0,35,0.0,0.25
2023-05-27,HIGHAUS-23MAY27-B86.5,HIGHAUS-23MAY27,86-88F,86.0,86.0,88.0,between,between,0.34,1,87.08000000000001,yes,100,54,0.6,1.0
2023-05-27,HIGHAUS-23MAY27-B88.5,HIGHAUS-23MAY27,88-90F,88.0,88.0,90.0,between,between,0.49,0,87.08000000000001,no,0,71,0.0,0.4
2023-05-27,HIGHAUS-23MAY27-B90.5,HIGHAUS-23MAY27,90-92F,90.0,90.0,92.0,between,between,0.08,0,87.08000000000001,no,0,153,0.0,0.08
2023-05-27,HIGHAUS-23MAY27-T91,HIGHAUS-23MAY27,Above 91F,91.0,91.0,,above,greater,0.15,0,87.08000000000001,no,0,180,0.0,0.04
2023-05-28,HIGHAUS-23MAY28-T82,HIGHAUS-23MAY28,Below 82F,82.0,,82.0,below,less,0.0,0,84.91999999999999,no,0,0,0.0,0.01
2023-05-28,HIGHAUS-23MAY28-B82.5,HIGHAUS-23MAY28,82-84F,82.0,82.0,84.0,between,between,0.14,0,84.91999999999999,no,0,11,0.0,0.01
2023-05-28,HIGHAUS-23MAY28-B84.5,HIGHAUS-23MAY28,84-86F,84.0,84.0,86.0,between,between,0.29,1,84.91999999999999,yes,100,6,0.0,1.0
2023-05-28,HIGHAUS-23MAY28-B86.5,HIGHAUS-23MAY28,86-88F,86.0,86.0,88.0,between,between,0.31,0,84.91999999999999,no,0,15,0.0,1.0
2023-05-28,HIGHAUS-23MAY28-B88.5,HIGHAUS-23MAY28,88-90F,88.0,88.0,90.0,between,between,0.28,0,84.91999999999999,no,0,271,0.0,0.19
2023-05-28,HIGHAUS-23MAY28-T89,HIGHAUS-23MAY28,Above 89F,89.0,89.0,,above,greater,0.07,0,84.91999999999999,no,0,202,0.0,0.11
2023-05-29,HIGHAUS-23MAY29-T78,HIGHAUS-23MAY29,Below 78F,78.0,,78.0,below,less,0.01,0,86.0,no,0,16,0.0,0.08
2023-05-29,HIGHAUS-23MAY29-B78.5,HIGHAUS-23MAY29,78-80F,78.0,78.0,80.0,between,between,0.0,0,86.0,no,0,0,0.0,0.08
2023-05-29,HIGHAUS-23MAY29-B80.5,HIGHAUS-23MAY29,80-82F,80.0,80.0,82.0,between,between,0.0,0,86.0,no,0,0,0.0,0.03
2023-05-29,HIGHAUS-23MAY29-B82.5,HIGHAUS-23MAY29,82-84F,82.0,82.0,84.0,between,between,0.14,0,86.0,no,0,227,0.0,0.03
2023-05-29,HIGHAUS-23MAY29-B84.5,HIGHAUS-23MAY29,84-86F,84.0,84.0,86.0,between,between,0.28,0,86.0,no,0,425,0.0,0.03
2023-05-29,HIGHAUS-23MAY29-T85,HIGHAUS-23MAY29,Above 85F,85.0,85.0,,above,greater,0.65,1,86.0,yes,100,384,0.97,1.0
2023-05-30,HIGHAUS-23MAY30-T85,HIGHAUS-23MAY30,Below 85F,85.0,,85.0,below,less,0.05,0,89.06,no,0,7,0.0,0.01
2023-05-30,HIGHAUS-23MAY30-B85.5,HIGHAUS-23MAY30,85-87F,85.0,85.0,87.0,between,between,0.1,0,89.06,no,0,8,0.0,0.01
2023-05-30,HIGHAUS-23MAY30-B87.5,HIGHAUS-23MAY30,87-89F,87.0,87.0,89.0,between,between,0.34,0,89.06,no,0,133,0.0,0.18
2023-05-30,HIGHAUS-23MAY30-B89.5,HIGHAUS-23MAY30,89-91F,89.0,89.0,91.0,between,between,0.12,1,89.06,yes,100,112,0.54,1.0
2023-05-30,HIGHAUS-23MAY30-B91.5,HIGHAUS-23MAY30,91-93F,91.0,91.0,93.0,between,between,0.05,0,89.06,no,0,498,0.0,1.0
2023-05-30,HIGHAUS-23MAY30-T92,HIGHAUS-23MAY30,Above 92F,92.0,92.0,,above,greater,0.1,0,89.06,no,0,369,0.0,0.1
2023-05-31,HIGHAUS-23MAY31-T85,HIGHAUS-23MAY31,Below 85F,85.0,,85.0,below,less,0.0,0,89.06,no,0,0,0.0,0.01
2023-05-31,HIGHAUS-23MAY31-B85.5,HIGHAUS-23MAY31,85-87F,85.0,85.0,87.0,between,between,0.0,0,89.06,no,0,0,0.0,0.08
2023-05-31,HIGHAUS-23MAY31-B87.5,HIGHAUS-23MAY31,87-89F,87.0,87.0,89.0,between,between,0.01,0,89.06,no,0,256,0.0,0.12
2023-05-31,HIGHAUS-23MAY31-B89.5,HIGHAUS-23MAY31,89-91F,89.0,89.0,91.0,between,between,0.99,1,89.06,yes,100,444,0.52,1.0
2023-05-31,HIGHAUS-23MAY31-B91.5,HIGHAUS-23MAY31,91-93F,91.0,91.0,93.0,between,between,0.01,0,89.06,no,0,450,0.0,1.0
2023-05-31,HIGHAUS-23MAY31-T92,HIGHAUS-23MAY31,Above 92F,92.0,92.0,,above,greater,0.07,0,89.06,no,0,402,0.0,1.0
2023-06-01,HIGHAUS-23JUN01-T85,HIGHAUS-23JUN01,Below 85F,85.0,,85.0,below,less,0.0,0,91.04,no,0,0,0.0,0.01
2023-06-01,HIGHAUS-23JUN01-B85.5,HIGHAUS-23JUN01,85-87F,85.0,85.0,87.0,between,between,0.0,0,91.04,no,0,0,0.0,0.01
2023-06-01,HIGHAUS-23JUN01-B87.5,HIGHAUS-23JUN01,87-89F,87.0,87.0,89.0,between,between,0.03,0,91.04,no,0,945,0.0,0.03
2023-06-01,HIGHAUS-23JUN01-B89.5,HIGHAUS-23JUN01,89-91F,89.0,89.0,91.0,between,between,0.02,0,91.04,no,0,6612,0.0,0.01
2023-06-01,HIGHAUS-23JUN01-B91.5,HIGHAUS-23JUN01,91-93F,91.0,91.0,93.0,between,between,0.99,1,91.04,yes,100,2034,0.99,1.0
2023-06-01,HIGHAUS-23JUN01-T92,HIGHAUS-23JUN01,Above 92F,92.0,92.0,,above,greater,0.15,0,91.04,no,0,1644,0.0,0.03
2023-06-02,HIGHAUS-23JUN02-B86.5,HIGHAUS-23JUN02,86-88F,86.0,86.0,88.0,between,between,0.0,0,89.06,no,0,0,0.0,0.01
2023-06-02,HIGHAUS-23JUN02-T86,HIGHAUS-23JUN02,Below 86F,86.0,,86.0,below,less,0.0,0,89.06,no,0,0,0.0,0.01
2023-06-02,HIGHAUS-23JUN02-B88.5,HIGHAUS-23JUN02,88-90F,88.0,88.0,90.0,between,between,0.95,1,89.06,yes,100,519,0.91,1.0
2023-06-02,HIGHAUS-23JUN02-B90.5,HIGHAUS-23JUN02,90-92F,90.0,90.0,92.0,between,between,0.05,0,89.06,no,0,1171,0.0,0.09
2023-06-02,HIGHAUS-23JUN02-B92.5,HIGHAUS-23JUN02,92-94F,92.0,92.0,94.0,between,between,0.01,0,89.06,no,0,593,0.0,0.03
2023-06-02,HIGHAUS-23JUN02-T93,HIGHAUS-23JUN02,Above 93F,93.0,93.0,,above,greater,0.01,0,89.06,no,0,531,0.0,0.03
2023-06-03,HIGHAUS-23JUN03-T87,HIGHAUS-23JUN03,Below 87F,87.0,,87.0,below,less,0.0,0,91.04,no,0,0,0.0,0.01
2023-06-03,HIGHAUS-23JUN03-B87.5,HIGHAUS-23JUN03,87-89F,87.0,87.0,89.0,between,between,0.01,0,91.04,no,0,131,0.0,0.03
2023-06-03,HIGHAUS-23JUN03-B89.5,HIGHAUS-23JUN03,89-91F,89.0,89.0,91.0,between,between,0.15,0,91.04,no,0,781,0.0,0.03
2023-06-03,HIGHAUS-23JUN03-B91.5,HIGHAUS-23JUN03,91-93F,91.0,91.0,93.0,between,between,0.99,1,91.04,yes,100,722,0.03,1.0
2023-06-03,HIGHAUS-23JUN03-B93.5,HIGHAUS-23JUN03,93-95F,93.0,93.0,95.0,between,between,0.12,0,91.04,no,0,549,0.0,0.99
2023-06-03,HIGHAUS-23JUN03-T94,HIGHAUS-23JUN03,Above 94F,94.0,94.0,,above,greater,0.03,0,91.04,no,0,407,0.0,0.07
2023-06-04,HIGHAUS-23JUN04-B86.5,HIGHAUS-23JUN04,86-88F,86.0,86.0,88.0,between,between,0.01,0,82.04,no,0,1090,0.0,0.49
2023-06-04,HIGHAUS-23JUN04-T86,HIGHAUS-23JUN04,Below 86F,86.0,,86.0,below,less,0.99,1,82.04,yes,100,1618,0.23,1.0
2023-06-04,HIGHAUS-23JUN04-B88.5,HIGHAUS-23JUN04,88-90F,88.0,88.0,90.0,between,between,0.01,0,82.04,no,0,198,0.0,0.97
2023-06-04,HIGHAUS-23JUN04-B90.5,HIGHAUS-23JUN04,90-92F,90.0,90.0,92.0,between,between,0.05,0,82.04,no,0,197,0.0,0.99
2023-06-04,HIGHAUS-23JUN04-B92.5,HIGHAUS-23JUN04,92-94F,92.0,92.0,94.0,between,between,0.07,0,82.04,no,0,3,0.0,0.99
2023-06-04,HIGHAUS-23JUN04-T93,HIGHAUS-23JUN04,Above 93F,93.0,93.0,,above,greater,0.05,0,82.04,no,0,63,0.0,0.97
