epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
1,5.568710374832153,6.092213678359985,6.276566561462671,0.001,6.276566505432129,6.276566561462671
2,5.519470524787903,6.076106071472168,6.2547073582054065,0.001,6.254707336425781,6.2547073582054065
3,5.459444165229797,6.232605981826782,6.3982672329143675,0.001,6.3982672691345215,6.3982672329143675
4,5.382299304008484,6.189877986907959,6.353992313545769,0.001,6.353992938995361,6.353992313545769
5,5.245402312278747,5.887686061859131,6.090739494152097,0.001,6.0907392501831055,6.090739494152097
6,5.053496074676514,5.590275812149048,5.824384791894551,0.001,5.824385166168213,5.824384791894551
7,4.8320077657699585,5.440853309631348,5.641271393255597,0.001,5.641271114349365,5.641271393255597
8,4.577853584289551,5.199679183959961,5.398140630056933,0.001,5.3981404304504395,5.398140630056933
9,4.327597832679748,5.014687633514404,5.208339611712816,0.001,5.208339214324951,5.208339611712816
10,4.283644771575927,5.010003137588501,5.237974590965867,0.001,5.237974643707275,5.237974590965867
11,4.25657205581665,4.89601354598999,5.111001380932158,0.001,5.111001014709473,5.111001380932158
12,4.2321969866752625,4.733132553100586,4.886394687190543,0.001,4.886394500732422,4.886394687190543
13,4.115380954742432,4.859375286102295,5.049289165495956,0.001,5.049289226531982,5.049289165495956
14,3.913908910751343,4.6765083312988285,4.8770921511339,0.001,4.877092361450195,4.8770921511339
15,3.952692997455597,4.84649429321289,5.050173845476043,0.001,5.050173759460449,5.050173845476043
16,4.014348936080933,4.601525831222534,4.796442153423372,0.001,4.796442031860352,4.796442153423372
17,3.870438349246979,4.634487676620483,4.801198947109881,0.001,4.801198482513428,4.801198947109881
18,3.8344347715377807,4.526001358032227,4.709064402596577,0.001,4.709064483642578,4.709064402596577
19,3.862483811378479,4.611049842834473,4.846038437064765,0.001,4.846038341522217,4.846038437064765
20,3.7322289824485777,4.602934980392456,4.786838866002368,0.001,4.786838531494141,4.786838866002368
21,3.7731281757354735,4.737810707092285,4.9620703072595775,0.001,4.962069988250732,4.9620703072595775
22,3.6851686954498293,4.450214433670044,4.658874296847269,0.001,4.658874034881592,4.658874296847269
23,3.790364384651184,4.659349966049194,4.857669460158931,0.001,4.857669353485107,4.857669460158931
24,3.741146957874298,4.639778089523316,4.8498181171671755,0.001,4.849818229675293,4.8498181171671755
25,3.667884123325348,4.492355680465698,4.661553329561097,0.001,4.661553382873535,4.661553329561097
26,3.717274749279022,4.506291437149048,4.725062672402302,0.001,4.725062847137451,4.725062672402302
27,3.697520446777344,4.495375394821167,4.702967677261055,0.001,4.702967643737793,4.702967677261055
28,3.655583953857422,4.372618246078491,4.55128940460782,0.001,4.551289081573486,4.55128940460782
29,3.532092022895813,4.499585103988648,4.681071878610736,0.001,4.681071758270264,4.681071878610736
30,3.5402658700942995,4.464185094833374,4.710768065401999,0.001,4.710768222808838,4.710768065401999
31,3.520718789100647,4.510182809829712,4.746808978594351,0.001,4.746809005737305,4.746808978594351
32,3.512346613407135,4.560259389877319,4.806340395762538,0.001,4.806340217590332,4.806340395762538
33,3.5635837435722353,4.888057374954224,5.193504022759025,0.001,5.193504333496094,5.193504022759025
34,3.53533616065979,4.483367443084717,4.70372488820531,0.001,4.7037248611450195,4.70372488820531
35,3.410303199291229,4.435912704467773,4.65708362043339,0.0005,4.657083511352539,4.65708362043339
36,3.395492124557495,4.428349256515503,4.64527849677923,0.0005,4.6452789306640625,4.64527849677923
37,3.376738154888153,4.40801510810852,4.648737048904826,0.0005,4.648736953735352,4.648737048904826
38,3.356493854522705,4.4133522510528564,4.634434183146397,0.0005,4.634434223175049,4.634434183146397
39,3.34307678937912,4.558103036880493,4.794814118473199,0.0005,4.794814109802246,4.794814118473199
40,3.4397920608520507,4.287538290023804,4.511300336157319,0.0005,4.511301040649414,4.511300336157319
41,3.301573967933655,4.400083732604981,4.620358403097757,0.0005,4.620358467102051,4.620358403097757
42,3.265198016166687,4.4373866558074955,4.663796258615533,0.0005,4.663796424865723,4.663796258615533
43,3.291821599006653,4.347084283828735,4.592294273524389,0.0005,4.592294216156006,4.592294273524389
44,3.248157560825348,4.458860063552857,4.68286647390819,0.0005,4.68286657333374,4.68286647390819
45,3.2700890064239503,4.387925052642823,4.624934138487074,0.0005,4.624934196472168,4.624934138487074
46,3.2508140206336975,4.402923250198365,4.628231098289146,0.0005,4.628231525421143,4.628231098289146
47,3.1991269111633303,4.361640977859497,4.583315051234986,0.00025,4.583315372467041,4.583315051234986
48,3.185884714126587,4.335817098617554,4.556312501154243,0.00025,4.556312561035156,4.556312501154243
49,3.1859877347946166,4.293654060363769,4.510061210362363,0.00025,4.510061264038086,4.510061210362363
50,3.151115119457245,4.365189409255981,4.602518210438264,0.00025,4.602518558502197,4.602518210438264
51,3.150481116771698,4.328147506713867,4.550877646214336,0.00025,4.550877571105957,4.550877646214336
52,3.1608447670936584,4.4044883251190186,4.6372895228134015,0.00025,4.637289524078369,4.6372895228134015
53,3.1260263442993166,4.30689492225647,4.537953010417902,0.000125,4.5379533767700195,4.537953010417902
54,3.1153563618659974,4.36365065574646,4.591180931505931,0.000125,4.591180801391602,4.591180931505931
55,3.125457561016083,4.305679368972778,4.52710108600285,0.000125,4.527101039886475,4.52710108600285
56,3.1207204699516295,4.329666185379028,4.560660308325377,0.000125,4.560660362243652,4.560660308325377
57,3.120939588546753,4.3416894435882565,4.570456766482905,0.000125,4.5704569816589355,4.570456766482905
58,3.143179476261139,4.299443292617798,4.520741267857979,0.000125,4.5207414627075195,4.520741267857979
59,3.100293147563934,4.332125949859619,4.553003303865448,6.25e-05,4.553003311157227,4.553003303865448
60,3.0898436188697813,4.328272819519043,4.5487588463408235,6.25e-05,4.5487589836120605,4.5487588463408235
61,3.0938039422035217,4.324156761169434,4.546950451261806,6.25e-05,4.546950340270996,4.546950451261806
62,3.085633707046509,4.353179931640625,4.574659995906544,6.25e-05,4.574659824371338,4.574659995906544
63,3.0817243099212646,4.318558931350708,4.547481906933942,6.25e-05,4.547482013702393,4.547481906933942
64,3.1065136432647704,4.333222246170044,4.562831951838775,6.25e-05,4.562831878662109,4.562831951838775
